일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,12.7,0.000,0.060,0.326,0.00
3,0.011,16.1,0.080,0.080,0.413,8.00
4,0.027,19.5,0.090,0.090,0.500,9.00
5,0.043,22.9,0.110,0.110,0.587,11.00
6,0.059,26.3,0.120,0.120,0.674,12.00
7,0.075,29.4,0.140,0.140,0.754,14.00
8,0.090,31.9,0.150,0.150,0.818,15.00
9,0.107,33.8,0.170,0.170,0.867,17.00
10,0.122,35.1,0.180,0.180,0.900,18.00
11,0.138,36.1,0.200,0.200,0.926,20.00
12,0.155,37.1,0.210,0.210,0.951,21.00
13,0.170,38.3,0.230,0.230,0.982,23.00
14,0.186,39.0,0.240,0.240,1.000,24.00
15,0.203,41.0,0.260,0.260,1.051,26.00
16,0.219,43.2,0.270,0.270,1.108,27.00
17,0.235,45.6,0.290,0.290,1.169,29.00
18,0.251,48.1,0.300,0.300,1.233,30.00
19,0.267,50.9,0.320,0.320,1.305,32.00
20,0.283,53.7,0.330,0.330,1.377,33.00
21,0.299,56.7,0.340,0.340,1.454,34.00
22,0.315,59.7,0.360,0.360,1.531,36.00
23,0.331,62.9,0.370,0.370,1.613,37.00
24,0.347,66.1,0.390,0.390,1.695,39.00
25,0.363,69.4,0.400,0.400,1.779,40.00
26,0.380,73.4,0.430,0.430,1.882,43.00
27,0.395,75.2,0.430,0.430,1.928,43.00
28,0.411,78.8,0.450,0.450,2.021,45.00
29,0.427,82.3,0.460,0.460,2.110,46.00
30,0.442,85.9,0.480,0.480,2.203,48.00
31,0.459,90.9,0.500,0.500,2.331,50.00
32,0.475,94.3,0.510,0.510,2.418,51.00
33,0.491,97.6,0.530,0.530,2.503,53.00
34,0.507,100.8,0.540,0.540,2.585,54.00
35,0.523,104.1,0.560,0.560,2.669,56.00
36,0.540,107.3,0.570,0.570,2.751,57.00
37,0.555,110.5,0.590,0.590,2.833,59.00
38,0.571,113.7,0.600,0.600,2.915,60.00
39,0.587,116.1,0.620,0.620,2.977,62.00
40,0.603,118.8,0.630,0.630,3.046,63.00
41,0.620,122.6,0.650,0.650,3.144,65.00
42,0.635,126.2,0.660,0.660,3.236,66.00
43,0.651,129.6,0.670,0.670,3.323,67.00
44,0.667,132.9,0.690,0.690,3.408,69.00
45,0.684,136.0,0.700,0.700,3.487,70.00
46,0.699,139.1,0.720,0.720,3.567,72.00
47,0.715,142.1,0.730,0.730,3.644,73.00
48,0.731,145.1,0.750,0.750,3.721,75.00
49,0.747,148.0,0.760,0.760,3.795,76.00
50,0.763,151.0,0.780,0.780,3.872,78.00
51,0.779,153.9,0.790,0.790,3.946,79.00
52,0.795,156.7,0.810,0.810,4.018,81.00
53,0.811,158.8,0.820,0.820,4.072,82.00
54,0.827,162.0,0.840,0.840,4.154,84.00
55,0.843,165.1,0.850,0.850,4.233,85.00
56,0.860,168.1,0.860,0.860,4.310,86.00
57,0.875,171.0,0.880,0.880,4.385,88.00
58,0.892,173.9,0.890,0.890,4.459,89.00
59,0.907,176.7,0.910,0.910,4.531,91.00
60,0.923,179.4,0.920,0.920,4.600,92.00
61,0.938,182.2,0.940,0.940,4.672,94.00
62,0.954,184.9,0.950,0.950,4.741,95.00
63,0.971,187.5,0.970,0.970,4.808,97.00
64,0.987,190.1,0.980,0.980,4.874,98.00
65,1.003,192.7,1.000,1.000,4.941,100.00
66,1.019,194.2,1.010,1.010,4.979,101.00
67,1.035,197.3,1.030,1.030,5.059,103.00
68,1.050,200.1,1.040,1.040,5.131,104.00
69,1.068,202.8,1.050,1.050,5.200,105.00
70,1.084,205.5,1.070,1.070,5.269,107.00
71,1.099,208.1,1.080,1.080,5.336,108.00
72,1.115,210.7,1.100,1.100,5.403,110.00
73,1.131,213.4,1.110,1.110,5.472,111.00
74,1.147,216.0,1.130,1.130,5.538,113.00
75,1.163,218.7,1.140,1.140,5.608,114.00
76,1.179,221.4,1.160,1.160,5.677,116.00
77,1.195,224.1,1.170,1.170,5.746,117.00
78,1.212,226.8,1.190,1.190,5.815,119.00
79,1.227,228.6,1.200,1.200,5.862,120.00
80,1.244,231.5,1.220,1.220,5.936,122.00
81,1.259,234.4,1.230,1.230,6.010,123.00
82,1.276,237.1,1.240,1.240,6.079,124.00
83,1.291,239.8,1.260,1.260,6.149,126.00
84,1.306,242.4,1.270,1.270,6.215,127.00
85,1.324,244.9,1.290,1.290,6.279,129.00
86,1.340,247.4,1.300,1.300,6.344,130.00
87,1.356,249.9,1.320,1.320,6.408,132.00
88,1.372,252.4,1.330,1.330,6.472,133.00
89,1.388,254.9,1.350,1.350,6.536,135.00
90,1.404,257.3,1.360,1.360,6.597,136.00
91,1.419,259.7,1.380,1.380,6.659,138.00
92,1.435,261.5,1.390,1.390,6.705,139.00
93,1.451,264.0,1.400,1.400,6.769,140.00
94,1.467,266.6,1.420,1.420,6.836,142.00
95,1.483,269.2,1.430,1.430,6.903,143.00
96,1.499,271.7,1.450,1.450,6.967,145.00
97,1.515,274.2,1.460,1.460,7.031,146.00
98,1.531,276.6,1.480,1.480,7.092,148.00
99,1.547,278.9,1.490,1.490,7.151,149.00
100,1.563,281.1,1.510,1.510,7.208,151.00
101,1.580,283.4,1.520,1.520,7.267,152.00
102,1.595,285.7,1.540,1.540,7.326,154.00
103,1.612,287.9,1.550,1.550,7.382,155.00
