일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,15.0,0.000,0.070,0.385,0.00
3,0.014,17.6,0.090,0.090,0.451,9.00
4,0.030,20.7,0.100,0.100,0.531,10.00
5,0.046,23.4,0.120,0.120,0.600,12.00
6,0.062,25.7,0.130,0.130,0.659,13.00
7,0.078,28.1,0.150,0.150,0.721,15.00
8,0.094,30.7,0.160,0.160,0.787,16.00
9,0.110,33.6,0.180,0.180,0.862,18.00
10,0.127,36.6,0.190,0.190,0.938,19.00
11,0.143,39.6,0.210,0.210,1.015,21.00
12,0.159,42.9,0.220,0.220,1.100,22.00
13,0.175,46.2,0.230,0.230,1.185,23.00
14,0.191,49.6,0.250,0.250,1.272,25.00
15,0.207,53.1,0.260,0.260,1.362,26.00
16,0.223,55.9,0.280,0.280,1.433,28.00
17,0.239,60.2,0.290,0.290,1.544,29.00
18,0.254,64.2,0.310,0.310,1.646,31.00
19,0.272,68.1,0.320,0.320,1.746,32.00
20,0.286,72.0,0.340,0.340,1.846,34.00
21,0.303,75.7,0.350,0.350,1.941,35.00
22,0.318,79.5,0.370,0.370,2.038,37.00
23,0.335,83.1,0.380,0.380,2.131,38.00
24,0.351,86.8,0.400,0.400,2.226,40.00
25,0.367,90.4,0.410,0.410,2.318,41.00
26,0.383,94.0,0.430,0.430,2.410,43.00
27,0.398,97.5,0.440,0.440,2.500,44.00
28,0.415,101.1,0.460,0.460,2.592,46.00
29,0.430,103.7,0.470,0.470,2.659,47.00
30,0.446,107.4,0.480,0.480,2.754,48.00
31,0.462,111.4,0.500,0.500,2.856,50.00
32,0.478,115.2,0.510,0.510,2.954,51.00
33,0.494,119.0,0.530,0.530,3.051,53.00
34,0.510,122.6,0.540,0.540,3.144,54.00
35,0.526,126.1,0.560,0.560,3.233,56.00
36,0.542,129.6,0.570,0.570,3.323,57.00
37,0.558,133.1,0.590,0.590,3.413,59.00
38,0.575,136.5,0.600,0.600,3.500,60.00
39,0.591,140.0,0.620,0.620,3.590,62.00
40,0.607,143.4,0.630,0.630,3.677,63.00
41,0.623,146.7,0.650,0.650,3.762,65.00
42,0.638,149.3,0.660,0.660,3.828,66.00
43,0.654,153.0,0.670,0.670,3.923,67.00
44,0.671,156.8,0.690,0.690,4.021,69.00
45,0.687,160.4,0.700,0.700,4.113,70.00
46,0.703,163.9,0.720,0.720,4.203,72.00
47,0.718,167.4,0.730,0.730,4.292,73.00
48,0.734,170.8,0.750,0.750,4.379,75.00
49,0.751,174.1,0.760,0.760,4.464,76.00
50,0.768,177.4,0.780,0.780,4.549,78.00
51,0.783,180.7,0.790,0.790,4.633,79.00
52,0.799,183.9,0.810,0.810,4.715,81.00
53,0.815,187.1,0.820,0.820,4.797,82.00
54,0.830,190.3,0.840,0.840,4.879,84.00
55,0.846,193.4,0.850,0.850,4.959,85.00
56,0.863,196.0,0.870,0.870,5.026,87.00
57,0.879,199.5,0.880,0.880,5.115,88.00
58,0.895,202.8,0.890,0.890,5.200,89.00
59,0.911,206.0,0.910,0.910,5.282,91.00
60,0.927,209.0,0.920,0.920,5.359,92.00
61,0.943,212.0,0.940,0.940,5.436,94.00
62,0.959,215.0,0.950,0.950,5.513,95.00
63,0.975,217.9,0.970,0.970,5.587,97.00
64,0.991,220.9,0.980,0.980,5.664,98.00
65,1.007,223.8,1.000,1.000,5.738,100.00
66,1.023,226.6,1.010,1.010,5.810,101.00
67,1.039,229.6,1.030,1.030,5.887,103.00
68,1.055,232.4,1.040,1.040,5.959,104.00
69,1.071,234.5,1.050,1.050,6.013,105.00
70,1.087,237.7,1.070,1.070,6.095,107.00
71,1.103,240.8,1.080,1.080,6.174,108.00
72,1.119,243.8,1.100,1.100,6.251,110.00
73,1.135,246.8,1.110,1.110,6.328,111.00
74,1.151,249.6,1.130,1.130,6.400,113.00
75,1.168,252.4,1.140,1.140,6.472,114.00
76,1.183,255.2,1.160,1.160,6.544,116.00
77,1.199,257.9,1.170,1.170,6.613,117.00
78,1.215,260.7,1.190,1.190,6.685,119.00
79,1.230,263.5,1.200,1.200,6.756,120.00
80,1.247,266.2,1.220,1.220,6.826,122.00
81,1.262,268.9,1.230,1.230,6.895,123.00
82,1.279,270.8,1.240,1.240,6.944,124.00
83,1.295,273.5,1.260,1.260,7.013,126.00
84,1.310,276.5,1.270,1.270,7.090,127.00
85,1.327,279.3,1.290,1.290,7.162,129.00
86,1.343,282.0,1.300,1.300,7.231,130.00
87,1.359,284.6,1.320,1.320,7.297,132.00
88,1.375,287.1,1.330,1.330,7.362,133.00
89,1.391,289.6,1.350,1.350,7.426,135.00
90,1.407,292.0,1.360,1.360,7.487,136.00
91,1.423,294.5,1.380,1.380,7.551,138.00
92,1.439,296.8,1.390,1.390,7.610,139.00
93,1.455,299.2,1.410,1.410,7.672,141.00
94,1.472,301.5,1.420,1.420,7.731,142.00
95,1.487,303.3,1.430,1.430,7.777,143.00
96,1.503,306.0,1.450,1.450,7.846,145.00
97,1.519,308.5,1.460,1.460,7.910,146.00
98,1.535,310.9,1.480,1.480,7.972,148.00
99,1.551,313.3,1.490,1.490,8.033,149.00
100,1.568,315.7,1.510,1.510,8.095,151.00
101,1.583,318.0,1.520,1.520,8.154,152.00
102,1.599,320.2,1.540,1.540,8.210,154.00
103,1.615,322.5,1.550,1.550,8.269,155.00
