일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,20.2,0.000,0.070,0.518,0.00
3,0.015,22.7,0.090,0.090,0.582,9.00
4,0.031,25.2,0.100,0.100,0.646,10.00
5,0.047,27.7,0.120,0.120,0.710,12.00
6,0.063,30.4,0.130,0.130,0.779,13.00
7,0.079,33.1,0.150,0.150,0.849,15.00
8,0.095,36.0,0.160,0.160,0.923,16.00
9,0.111,39.1,0.180,0.180,1.003,18.00
10,0.127,41.5,0.190,0.190,1.064,19.00
11,0.143,45.1,0.210,0.210,1.156,21.00
12,0.159,48.9,0.220,0.220,1.254,22.00
13,0.175,52.6,0.240,0.240,1.349,24.00
14,0.191,56.2,0.250,0.250,1.441,25.00
15,0.208,59.8,0.260,0.260,1.533,26.00
16,0.224,63.4,0.280,0.280,1.626,28.00
17,0.240,67.0,0.290,0.290,1.718,29.00
18,0.255,70.7,0.310,0.310,1.813,31.00
19,0.271,74.2,0.320,0.320,1.903,32.00
20,0.287,77.8,0.340,0.340,1.995,34.00
21,0.303,81.4,0.350,0.350,2.087,35.00
22,0.318,85.0,0.370,0.370,2.179,37.00
23,0.335,87.7,0.380,0.380,2.249,38.00
24,0.351,91.8,0.400,0.400,2.354,40.00
25,0.367,95.8,0.410,0.410,2.456,41.00
26,0.384,99.6,0.430,0.430,2.554,43.00
27,0.399,103.3,0.440,0.440,2.649,44.00
28,0.415,106.9,0.460,0.460,2.741,46.00
29,0.431,110.5,0.470,0.470,2.833,47.00
30,0.448,114.1,0.480,0.480,2.926,48.00
31,0.464,117.6,0.500,0.500,3.015,50.00
32,0.479,121.1,0.510,0.510,3.105,51.00
33,0.496,124.6,0.530,0.530,3.195,53.00
34,0.511,128.1,0.540,0.540,3.285,54.00
35,0.527,131.6,0.560,0.560,3.374,56.00
36,0.543,135.0,0.570,0.570,3.462,57.00
37,0.559,137.6,0.590,0.590,3.528,59.00
38,0.575,141.6,0.600,0.600,3.631,60.00
39,0.592,145.3,0.620,0.620,3.726,62.00
40,0.607,148.9,0.630,0.630,3.818,63.00
41,0.623,152.4,0.650,0.650,3.908,65.00
42,0.639,155.8,0.660,0.660,3.995,66.00
43,0.655,159.2,0.680,0.680,4.082,68.00
44,0.671,162.6,0.690,0.690,4.169,69.00
45,0.687,165.9,0.700,0.700,4.254,70.00
46,0.703,169.1,0.720,0.720,4.336,72.00
47,0.719,172.4,0.730,0.730,4.421,73.00
48,0.735,175.5,0.750,0.750,4.500,75.00
49,0.752,178.7,0.760,0.760,4.582,76.00
50,0.767,180.2,0.780,0.780,4.621,78.00
51,0.783,183.7,0.790,0.790,4.710,79.00
52,0.799,187.4,0.810,0.810,4.805,81.00
53,0.815,190.9,0.820,0.820,4.895,82.00
54,0.831,194.3,0.840,0.840,4.982,84.00
55,0.847,197.5,0.850,0.850,5.064,85.00
56,0.863,200.7,0.870,0.870,5.146,87.00
57,0.879,203.8,0.880,0.880,5.226,88.00
58,0.895,206.9,0.890,0.890,5.305,89.00
59,0.912,209.9,0.910,0.910,5.382,91.00
60,0.927,212.8,0.920,0.920,5.456,92.00
61,0.943,215.8,0.940,0.940,5.533,94.00
62,0.959,218.7,0.950,0.950,5.608,95.00
63,0.976,220.2,0.970,0.970,5.646,97.00
64,0.991,223.5,0.980,0.980,5.731,98.00
65,1.007,227.0,1.000,1.000,5.821,100.00
66,1.022,230.3,1.010,1.010,5.905,101.00
67,1.039,233.4,1.030,1.030,5.985,103.00
68,1.055,236.4,1.040,1.040,6.062,104.00
69,1.071,239.4,1.060,1.060,6.138,106.00
70,1.087,242.3,1.070,1.070,6.213,107.00
71,1.103,245.2,1.080,1.080,6.287,108.00
72,1.120,248.0,1.100,1.100,6.359,110.00
73,1.135,250.8,1.110,1.110,6.431,111.00
74,1.151,253.6,1.130,1.130,6.503,113.00
75,1.168,256.3,1.140,1.140,6.572,114.00
76,1.184,258.4,1.160,1.160,6.626,116.00
77,1.200,260.7,1.170,1.170,6.685,117.00
78,1.215,263.9,1.190,1.190,6.767,119.00
79,1.231,266.8,1.200,1.200,6.841,120.00
80,1.248,269.6,1.220,1.220,6.913,122.00
81,1.263,272.3,1.230,1.230,6.982,123.00
82,1.279,274.9,1.250,1.250,7.049,125.00
83,1.295,277.4,1.260,1.260,7.113,126.00
84,1.311,279.9,1.270,1.270,7.177,127.00
85,1.327,282.4,1.290,1.290,7.241,129.00
86,1.343,284.8,1.300,1.300,7.303,130.00
87,1.359,287.2,1.320,1.320,7.364,132.00
88,1.376,289.6,1.330,1.330,7.426,133.00
89,1.391,292.0,1.350,1.350,7.487,135.00
90,1.407,293.2,1.360,1.360,7.518,136.00
91,1.424,296.1,1.380,1.380,7.592,138.00
92,1.439,298.8,1.390,1.390,7.662,139.00
93,1.456,301.4,1.410,1.410,7.728,141.00
94,1.472,303.9,1.420,1.420,7.792,142.00
95,1.488,306.3,1.430,1.430,7.854,143.00
96,1.504,308.6,1.450,1.450,7.913,145.00
97,1.520,310.9,1.460,1.460,7.972,146.00
98,1.536,313.1,1.480,1.480,8.028,148.00
99,1.552,315.3,1.490,1.490,8.085,149.00
100,1.567,317.6,1.510,1.510,8.144,151.00
101,1.583,319.7,1.520,1.520,8.197,152.00
102,1.599,321.9,1.540,1.540,8.254,154.00
103,1.616,322.9,1.550,1.550,8.279,155.00
