일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,12.3,0.000,0.070,0.410,0.00
3,0.010,15.0,0.080,0.080,0.500,0.16
4,0.026,17.6,0.100,0.100,0.587,0.20
5,0.043,20.1,0.110,0.110,0.670,0.22
6,0.058,22.1,0.130,0.130,0.737,0.26
7,0.073,23.3,0.140,0.140,0.777,0.28
8,0.089,23.6,0.160,0.160,0.787,0.32
9,0.106,23.8,0.170,0.170,0.793,0.34
10,0.121,23.9,0.190,0.190,0.797,0.38
11,0.138,24.4,0.200,0.200,0.813,0.40
12,0.154,25.1,0.220,0.220,0.837,0.44
13,0.170,26.0,0.230,0.230,0.867,0.46
14,0.186,27.4,0.250,0.250,0.913,0.50
15,0.202,29.2,0.260,0.260,0.973,0.52
16,0.218,31.2,0.270,0.270,1.040,0.54
17,0.234,32.4,0.290,0.290,1.080,0.58
18,0.249,30.9,0.300,0.300,1.030,0.60
19,0.266,29.3,0.320,0.320,0.977,0.64
20,0.282,28.0,0.330,0.330,0.933,0.66
21,0.298,27.0,0.350,0.350,0.900,0.70
22,0.314,26.6,0.360,0.360,0.887,0.72
23,0.329,26.0,0.380,0.380,0.867,0.76
24,0.346,25.6,0.390,0.390,0.853,0.78
25,0.362,25.3,0.410,0.410,0.843,0.82
26,0.378,25.2,0.420,0.420,0.840,0.84
27,0.394,25.1,0.440,0.440,0.837,0.88
28,0.410,25.2,0.450,0.450,0.840,0.90
29,0.426,25.5,0.470,0.470,0.850,0.94
30,0.443,25.7,0.480,0.480,0.857,0.96
31,0.457,26.0,0.490,0.490,0.867,0.98
32,0.473,26.6,0.510,0.510,0.887,1.02
33,0.490,27.4,0.520,0.520,0.913,1.04
34,0.506,28.6,0.540,0.540,0.953,1.08
35,0.523,29.8,0.550,0.550,0.993,1.10
36,0.538,31.4,0.570,0.570,1.047,1.14
37,0.555,34.3,0.580,0.580,1.143,1.16
38,0.571,37.3,0.600,0.600,1.243,1.20
39,0.587,40.2,0.610,0.610,1.340,1.22
40,0.603,43.2,0.630,0.630,1.440,1.26
41,0.618,46.1,0.640,0.640,1.537,1.28
42,0.635,49.0,0.660,0.660,1.633,1.32
43,0.650,51.9,0.670,0.670,1.730,1.34
44,0.667,54.8,0.690,0.690,1.827,1.38
45,0.682,57.7,0.700,0.700,1.923,1.40
46,0.698,60.6,0.710,0.710,2.020,1.42
47,0.714,63.5,0.730,0.730,2.117,1.46
48,0.730,66.4,0.740,0.740,2.213,1.48
49,0.746,68.5,0.760,0.760,2.283,1.52
50,0.761,71.6,0.770,0.770,2.387,1.54
51,0.778,74.8,0.790,0.790,2.493,1.58
52,0.794,77.9,0.800,0.800,2.597,1.60
53,0.810,80.8,0.820,0.820,2.693,1.64
54,0.827,83.7,0.830,0.830,2.790,1.66
55,0.842,86.6,0.850,0.850,2.887,1.70
56,0.858,89.4,0.860,0.860,2.980,1.72
57,0.874,92.2,0.880,0.880,3.073,1.76
58,0.891,95.0,0.890,0.890,3.167,1.78
59,0.906,97.7,0.910,0.910,3.257,1.82
60,0.922,100.4,0.920,0.920,3.347,1.84
61,0.938,103.1,0.930,0.930,3.437,1.86
62,0.954,105.8,0.950,0.950,3.527,1.90
63,0.970,107.9,0.960,0.960,3.597,1.92
64,0.986,111.0,0.980,0.980,3.700,1.96
65,1.002,113.8,0.990,0.990,3.793,1.98
66,1.018,116.5,1.010,1.010,3.883,2.02
67,1.035,119.1,1.020,1.020,3.970,2.04
68,1.050,121.7,1.040,1.040,4.057,2.08
69,1.067,124.3,1.050,1.050,4.143,2.10
70,1.082,126.8,1.070,1.070,4.227,2.14
71,1.099,129.3,1.080,1.080,4.310,2.16
72,1.114,131.8,1.090,1.090,4.393,2.18
73,1.131,134.2,1.110,1.110,4.473,2.22
74,1.146,136.7,1.120,1.120,4.557,2.24
75,1.163,139.2,1.140,1.140,4.640,2.28
76,1.179,141.0,1.150,1.150,4.700,2.30
77,1.195,143.1,1.170,1.170,4.770,2.34
78,1.210,146.0,1.180,1.180,4.867,2.36
79,1.227,148.6,1.200,1.200,4.953,2.40
80,1.243,151.2,1.210,1.210,5.040,2.42
81,1.258,153.7,1.230,1.230,5.123,2.46
82,1.275,156.1,1.240,1.240,5.203,2.48
83,1.291,158.5,1.260,1.260,5.283,2.52
84,1.306,160.8,1.270,1.270,5.360,2.54
85,1.322,163.2,1.280,1.280,5.440,2.56
86,1.339,165.5,1.300,1.300,5.517,2.60
87,1.355,167.7,1.310,1.310,5.590,2.62
88,1.370,170.0,1.330,1.330,5.667,2.66
89,1.386,172.2,1.340,1.340,5.740,2.68
90,1.403,174.0,1.360,1.360,5.800,2.72
91,1.418,176.6,1.370,1.370,5.887,2.74
92,1.435,179.0,1.390,1.390,5.967,2.78
93,1.450,181.4,1.400,1.400,6.047,2.80
94,1.466,183.6,1.420,1.420,6.120,2.84
95,1.482,185.8,1.430,1.430,6.193,2.86
96,1.498,187.9,1.440,1.440,6.263,2.88
97,1.515,190.0,1.460,1.460,6.333,2.92
98,1.530,192.1,1.470,1.470,6.403,2.94
99,1.546,194.1,1.490,1.490,6.470,2.98
100,1.563,196.1,1.500,1.500,6.537,3.00
101,1.578,198.1,1.520,1.520,6.603,3.04
102,1.595,200.1,1.530,1.530,6.670,3.06
103,1.610,202.1,1.550,1.550,6.737,3.10
